uid,keep,interaction,title,journal
WOS:000362220300007,1,feed,Successful Replacement of Artemia salina nauplii with Marine Rotifers (Brachionus plicatilis) in the Diet of Preadult Zebrafish (Danio rerio),ZEBRAFISH
WOS:000082445000006,1,enhancement,"Successful stock enhancement of a lagoon prawn fishery at Rekawa, Sri Lanka using cultured post-larvae of penaeid shrimp",AQUACULTURE
WOS:000392316700004,1,feed,Suitability of artisanal fishery discards as feed for juvenile tub gurnard (Chelidonichthys lucerna L.) reared in sea bottom cages in the mid Adriatic Sea,MEDITERRANEAN MARINE SCIENCE
WOS:000345071400012,1,water,Suitability of instrumental analysis for the discrimination between wild-caught and conventionally and organically farmed shrimps,EUROPEAN FOOD RESEARCH AND TECHNOLOGY
WOS:000345071400012,1,feed,Suitability of instrumental analysis for the discrimination between wild-caught and conventionally and organically farmed shrimps,EUROPEAN FOOD RESEARCH AND TECHNOLOGY
WOS:000253732300040,1,water,"Supplementing marine capture fisheries in the East China Sea: Sea ranching of prawn Penaeus orientalis, restocking of large yellow croaker Pseudosciaena crocea, and cage culture",REVIEWS IN FISHERIES SCIENCE
WOS:000253732300040,1,feed,"Supplementing marine capture fisheries in the East China Sea: Sea ranching of prawn Penaeus orientalis, restocking of large yellow croaker Pseudosciaena crocea, and cage culture",REVIEWS IN FISHERIES SCIENCE
WOS:000253732300040,1,enhancement,"Supplementing marine capture fisheries in the East China Sea: Sea ranching of prawn Penaeus orientalis, restocking of large yellow croaker Pseudosciaena crocea, and cage culture",REVIEWS IN FISHERIES SCIENCE
WOS:000268400000029,1,exclusion,SUPPORTING FISHERY CO-OPERATIVES OF COASTAL WETLANDS THROUGH INTERNET PRESENTATION,JOURNAL OF ENVIRONMENTAL PROTECTION AND ECOLOGY
WOS:000268400000029,1,water,SUPPORTING FISHERY CO-OPERATIVES OF COASTAL WETLANDS THROUGH INTERNET PRESENTATION,JOURNAL OF ENVIRONMENTAL PROTECTION AND ECOLOGY
WOS:000273112300002,1,disease,Surveillance for infectious salmon anaemia virus HPR0 in marine Atlantic salmon farms across Scotland,DISEASES OF AQUATIC ORGANISMS
WOS:000321437200014,1,feed,"Surveillance of selected nutrients, additives and undesirables in commercial Norwegian fish feeds in the years 2000-2010",AQUACULTURE NUTRITION
WOS:000341895600031,1,disease,Surveillance of Viruses in Wild Fish Populations in Areas around the Gulf of Cadiz (South Atlantic Iberian Peninsula),APPLIED AND ENVIRONMENTAL MICROBIOLOGY
WOS:000276390400005,1,market,"Survey of lead, cadmium, mercury and arsenic in seafood purchased in Campania, Italy",FOOD ADDITIVES & CONTAMINANTS PART B-SURVEILLANCE
WOS:000313974800002,1,disease,Survey of n-3 and n-6 polyunsaturated fatty acids in fish and fish products,LIPIDS IN HEALTH AND DISEASE
WOS:000313974800002,1,feed,Survey of n-3 and n-6 polyunsaturated fatty acids in fish and fish products,LIPIDS IN HEALTH AND DISEASE
WOS:000280628700011,1,feed,Survey of qualitative traits of European sea bass cultivated in different rearing systems,EUROPEAN JOURNAL OF LIPID SCIENCE AND TECHNOLOGY
WOS:000074170300015,1,disease,"Survey of salmonid pathogens in ocean-caught fishes in British Columbia, Canada",JOURNAL OF AQUATIC ANIMAL HEALTH
WOS:000272933500013,1,feed,Survival and behaviour of rainbow trout (Oncorhynchus mykiss) released from an experimental aquaculture operation,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES
WOS:000272933500013,1,genetic,Survival and behaviour of rainbow trout (Oncorhynchus mykiss) released from an experimental aquaculture operation,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES
WOS:000265460900022,1,feed,SURVIVAL OF EUROPEAN GREEN CRAB (CARCINUS MAENUS L.) EXPOSED TO SIMULATED OVERLAND AND BOATING-VECTOR TRANSPORT CONDITIONS,JOURNAL OF SHELLFISH RESEARCH
WOS:000265460900022,1,invasive,SURVIVAL OF EUROPEAN GREEN CRAB (CARCINUS MAENUS L.) EXPOSED TO SIMULATED OVERLAND AND BOATING-VECTOR TRANSPORT CONDITIONS,JOURNAL OF SHELLFISH RESEARCH
WOS:000345588500045,1,genetic,"Survival of hatchery Gulf sturgeon (Acipenser oxyrinchus desotoi Mitchill, 1815) in the Suwannee River, Florida: A 19-year evaluation",JOURNAL OF APPLIED ICHTHYOLOGY
WOS:000345588500045,1,enhancement,"Survival of hatchery Gulf sturgeon (Acipenser oxyrinchus desotoi Mitchill, 1815) in the Suwannee River, Florida: A 19-year evaluation",JOURNAL OF APPLIED ICHTHYOLOGY
WOS:000378895700008,1,disease,Susceptibility of Australian Redfin Perch Perca fluviatilis Experimentally Challenged with Epizootic Hematopoietic Necrosis Virus (EHNV),JOURNAL OF AQUATIC ANIMAL HEALTH
WOS:000287432600012,1,enhancement,Susceptibility of hatchery-reared snubnose pompano Trachinotus blochii to natural betanodavirus infection and their immune responses to the inactivated causative virus,AQUACULTURE
WOS:000286611000003,1,disease,Susceptibility of juvenile sole Solea senegalensis to marine isolates of viral haemorrhagic septicaemia virus from wild and farmed fish,DISEASES OF AQUATIC ORGANISMS
WOS:000335860000002,1,disease,Susceptibility of Koi and Yellow Perch to Infectious Hematopoietic Necrosis Virus by Experimental Exposure,JOURNAL OF AQUATIC ANIMAL HEALTH
WOS:000269977900002,1,water,Susceptibility of selected freshwater fish species to a UK Lactococcus garvieae isolate,JOURNAL OF FISH DISEASES
WOS:000269977900002,1,disease,Susceptibility of selected freshwater fish species to a UK Lactococcus garvieae isolate,JOURNAL OF FISH DISEASES
WOS:000243289400036,0,exclusion,Suspension of annual gametogenesis in North American green sea urchins (Strongylocentrotus droebachiensis) experiencing invariant photoperiod - Applications for land-based aquaculture,AQUACULTURE
WOS:000243289400036,1,feed,Suspension of annual gametogenesis in North American green sea urchins (Strongylocentrotus droebachiensis) experiencing invariant photoperiod - Applications for land-based aquaculture,AQUACULTURE
WOS:000290192700019,1,mpa,Sustainability and the value of the 'regulating' services: Wetlands and water quality in Lake Victoria,ECOLOGICAL ECONOMICS
WOS:000290192700019,1,water,Sustainability and the value of the 'regulating' services: Wetlands and water quality in Lake Victoria,ECOLOGICAL ECONOMICS
WOS:000279498100003,1,feed,Sustainability as a new paradigm regarding food consumption,BRITISH FOOD JOURNAL
WOS:000375466700017,1,disease,Sustainability aspects and nutritional composition of fish: evaluation of wild and cultivated fish species consumed in the Netherlands,CLIMATIC CHANGE
WOS:000323860700030,1,feed,"Sustainability assessment of salmonid feed using energy, classical exergy and eco-exergy analysis",ECOLOGICAL INDICATORS
WOS:000323860700030,1,enhancement,"Sustainability assessment of salmonid feed using energy, classical exergy and eco-exergy analysis",ECOLOGICAL INDICATORS
WOS:000314748500007,1,exclusion,Sustainability at the Crossroads of Fish Consumption and Production Ethical Dilemmas of Fish Buyers at Retail Organizations in The Netherlands,JOURNAL OF AGRICULTURAL & ENVIRONMENTAL ETHICS
WOS:000328543800001,1,feed,Sustainability issues related to feeding salmonids: a Canadian perspective,REVIEWS IN AQUACULTURE
WOS:000318191800007,1,mpa,Sustainability of port activities within the framework of the fisheries sector: Port of Vigo (NW Spain),ECOLOGICAL INDICATORS
WOS:A1996UJ56900005,1,mpa,Sustainable aquaculture for small scale farmers: Need for a balanced model,OUTLOOK ON AGRICULTURE
WOS:000292443100007,1,mpa,"Sustainable aquaculture in ponds: Principles, practices and limits",LIVESTOCK SCIENCE
WOS:000292443100007,1,water,"Sustainable aquaculture in ponds: Principles, practices and limits",LIVESTOCK SCIENCE
WOS:000279756200009,1,water,Sustainable Ecological Aquaculture Systems: The Need for a New Social Contract for Aquaculture Development,MARINE TECHNOLOGY SOCIETY JOURNAL
WOS:000279756200009,1,feed,Sustainable Ecological Aquaculture Systems: The Need for a New Social Contract for Aquaculture Development,MARINE TECHNOLOGY SOCIETY JOURNAL
WOS:000279756200009,1,enhancement,Sustainable Ecological Aquaculture Systems: The Need for a New Social Contract for Aquaculture Development,MARINE TECHNOLOGY SOCIETY JOURNAL
WOS:000403701200020,1,water,Sustainable fisheries in shallow lakes: an independent empirical test of the Chinese mitten crab yield model,CHINESE JOURNAL OF OCEANOLOGY AND LIMNOLOGY
WOS:000279756200002,1,exclusion,"Sustainable US Marine Aquaculture Expansion, a Necessity",MARINE TECHNOLOGY SOCIETY JOURNAL
WOS:000279756200002,1,water,"Sustainable US Marine Aquaculture Expansion, a Necessity",MARINE TECHNOLOGY SOCIETY JOURNAL
WOS:000279756200002,1,market,"Sustainable US Marine Aquaculture Expansion, a Necessity",MARINE TECHNOLOGY SOCIETY JOURNAL
WOS:000267706000004,1,habitat,Sustained predation effects of hatchery-reared transgenic coho salmon Oncorhynchus kisutch in semi-natural environments,JOURNAL OF APPLIED ECOLOGY
WOS:000267706000004,1,feed,Sustained predation effects of hatchery-reared transgenic coho salmon Oncorhynchus kisutch in semi-natural environments,JOURNAL OF APPLIED ECOLOGY
WOS:000267706000004,1,genetic,Sustained predation effects of hatchery-reared transgenic coho salmon Oncorhynchus kisutch in semi-natural environments,JOURNAL OF APPLIED ECOLOGY
WOS:000267706000004,1,enhancement,Sustained predation effects of hatchery-reared transgenic coho salmon Oncorhynchus kisutch in semi-natural environments,JOURNAL OF APPLIED ECOLOGY
WOS:000391750400007,1,enhancement,"Swept away: ocean currents and seascape features influence genetic structure across the 18,000 Km Indo-Pacific distribution of a marine invertebrate, the black-lip pearl oyster Pinctada margaritifera",BMC GENOMICS
WOS:000258378300007,1,water,Swimming performance of wild and F1-hatchery-reared Atlantic salmon (Salmo salar) and brown trout (Salmo trutta) smolts,ECOLOGY OF FRESHWATER FISH
WOS:000258378300007,1,genetic,Swimming performance of wild and F1-hatchery-reared Atlantic salmon (Salmo salar) and brown trout (Salmo trutta) smolts,ECOLOGY OF FRESHWATER FISH
WOS:000258378300007,1,enhancement,Swimming performance of wild and F1-hatchery-reared Atlantic salmon (Salmo salar) and brown trout (Salmo trutta) smolts,ECOLOGY OF FRESHWATER FISH
WOS:000287978500006,1,genetic,Synchrony in marine growth among Atlantic salmon (Salmo salar) populations,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES
WOS:000252233700002,1,feed,"Synopsis of biological, fisheries and aquaculture-related information on mulloway Argyrosomus japonicus (Pisces : Sciaenidae), with particular reference to Australia",JOURNAL OF APPLIED ICHTHYOLOGY
WOS:A1996VL60200022,1,enhancement,Synopsis of freshwater aquaculture legislation in Germany since national reunification,REVUE SCIENTIFIQUE ET TECHNIQUE DE L OFFICE INTERNATIONAL DES EPIZOOTIES
WOS:000314900600005,1,water,System delimitation in life cycle assessment (LCA) of aquaculture: striving for valid and comprehensive environmental assessment using rainbow trout farming as a case study,INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT
WOS:000314900600005,1,feed,System delimitation in life cycle assessment (LCA) of aquaculture: striving for valid and comprehensive environmental assessment using rainbow trout farming as a case study,INTERNATIONAL JOURNAL OF LIFE CYCLE ASSESSMENT
WOS:A1993LJ73000013,1,disease,"SYSTEMIC, GRANULOMATOUS-HEXAMITOSIS OF FARMED ATLANTIC SALMON - INTERACTION WITH WILD FISH",FISHERIES RESEARCH
WOS:A1993LJ73000013,1,enhancement,"SYSTEMIC, GRANULOMATOUS-HEXAMITOSIS OF FARMED ATLANTIC SALMON - INTERACTION WITH WILD FISH",FISHERIES RESEARCH
WOS:000188741600008,1,feed,Tank performance of larval saugeyes (walleye x sauger) produced out-of-season and during regular season spawning,NORTH AMERICAN JOURNAL OF AQUACULTURE
WOS:000188741600008,1,enhancement,Tank performance of larval saugeyes (walleye x sauger) produced out-of-season and during regular season spawning,NORTH AMERICAN JOURNAL OF AQUACULTURE
WOS:000306142900003,1,invasive,Tank spawning of first generation domestic green sturgeon,JOURNAL OF APPLIED ICHTHYOLOGY
WOS:000306142900003,1,enhancement,Tank spawning of first generation domestic green sturgeon,JOURNAL OF APPLIED ICHTHYOLOGY
WOS:000271052900017,1,disease,"Tapeworm Khawia sinensis: Review of the introduction and subsequent decline of a pathogen of carp, Cyprinus carpio",VETERINARY PARASITOLOGY
WOS:000169186300017,1,water,Targeted environmental monitoring for the effects of medicines used to treat sea-lice infestation on farmed fish,ICES JOURNAL OF MARINE SCIENCE
WOS:000169186300017,1,disease,Targeted environmental monitoring for the effects of medicines used to treat sea-lice infestation on farmed fish,ICES JOURNAL OF MARINE SCIENCE
WOS:000306283000002,1,water,Technical efficiency in tilapia farming of Bangladesh: a stochastic frontier production approach,AQUACULTURE INTERNATIONAL
WOS:000306283000002,1,feed,Technical efficiency in tilapia farming of Bangladesh: a stochastic frontier production approach,AQUACULTURE INTERNATIONAL
WOS:000306283000002,1,price,Technical efficiency in tilapia farming of Bangladesh: a stochastic frontier production approach,AQUACULTURE INTERNATIONAL
WOS:000326022800003,1,water,Technical Efficiency of Shrimp Farming in Bangladesh: An Application of the Stochastic Production Frontier Approach,JOURNAL OF THE WORLD AQUACULTURE SOCIETY
WOS:000326022800003,1,feed,Technical Efficiency of Shrimp Farming in Bangladesh: An Application of the Stochastic Production Frontier Approach,JOURNAL OF THE WORLD AQUACULTURE SOCIETY
WOS:000326022800003,1,price,Technical Efficiency of Shrimp Farming in Bangladesh: An Application of the Stochastic Production Frontier Approach,JOURNAL OF THE WORLD AQUACULTURE SOCIETY
WOS:000363673100002,1,mpa,TECHNICAL EFFICIENCY OF TANK CULTURE SYSTEMS IN PENINSULAR MALAYSIA: AN APPLICATION OF DATA ENVELOPMENT ANALYSIS,AQUACULTURE ECONOMICS & MANAGEMENT
WOS:000297368200044,1,water,Technical note: Modifying Atlantic salmon (Salmo salar) jumping behavior to facilitate innovation of parasitic sea lice control techniques,JOURNAL OF ANIMAL SCIENCE
WOS:000297368200044,1,disease,Technical note: Modifying Atlantic salmon (Salmo salar) jumping behavior to facilitate innovation of parasitic sea lice control techniques,JOURNAL OF ANIMAL SCIENCE
WOS:000297368200044,1,feed,Technical note: Modifying Atlantic salmon (Salmo salar) jumping behavior to facilitate innovation of parasitic sea lice control techniques,JOURNAL OF ANIMAL SCIENCE
WOS:000178329900006,1,feed,Technical responses to challenges in milkfish aquaculture,REVIEWS IN FISHERIES SCIENCE
WOS:000178329900006,1,enhancement,Technical responses to challenges in milkfish aquaculture,REVIEWS IN FISHERIES SCIENCE
WOS:000292670400002,1,water,"Technical, economics and environmental analysis of semi-intensive shrimp (Litopenaeus vannamei) farming in Sonora, Sinaloa and Nayarit states, at the east coast of the Gulf of California, Mexico",OCEAN & COASTAL MANAGEMENT
WOS:000383798600023,1,invasive,"TELECOUPLING BETWEEN CATCH, FARMING, AND INTERNATIONAL TRADE FOR THE GASTROPODS CONCHOLEPAS CONCHOLEPAS (LOCO) AND HALIOTIS SPP. (ABALONE)",JOURNAL OF SHELLFISH RESEARCH
WOS:000383798600023,1,price,"TELECOUPLING BETWEEN CATCH, FARMING, AND INTERNATIONAL TRADE FOR THE GASTROPODS CONCHOLEPAS CONCHOLEPAS (LOCO) AND HALIOTIS SPP. (ABALONE)",JOURNAL OF SHELLFISH RESEARCH
WOS:000383798600023,1,market,"TELECOUPLING BETWEEN CATCH, FARMING, AND INTERNATIONAL TRADE FOR THE GASTROPODS CONCHOLEPAS CONCHOLEPAS (LOCO) AND HALIOTIS SPP. (ABALONE)",JOURNAL OF SHELLFISH RESEARCH
WOS:000274325300004,1,mpa,Temperature and salmonid reproduction: implications for aquaculture,JOURNAL OF FISH BIOLOGY
WOS:000310992200008,1,feed,"Temperature effects on growing, feeding, and swimming energetics in the Patagonian blennie Eleginops maclovinus (Pisces: Perciformes)",POLAR BIOLOGY
WOS:000240008200006,1,disease,Temperature-driven proliferation of Tetracapsuloides bryosalmonae in bryozoan hosts portends salmonid declines,DISEASES OF AQUATIC ORGANISMS
WOS:000075774200015,1,feed,"Temperature-induced changes of survival, development and yolk partitioning in Chondrostoma nasus",JOURNAL OF FISH BIOLOGY
WOS:000279725700030,1,disease,Temporal and spatial patterns of sea lice levels on sea trout in western Scotland in relation to fish farm production cycles,BIOLOGY LETTERS
WOS:000286214100005,1,fad,Temporal and spatial variability of pelagic wild fish assemblages around Atlantic bluefin tuna Thunnus thynnus farms in the eastern Adriatic Sea,JOURNAL OF FISH BIOLOGY
WOS:000263521000008,1,disease,Temporal and spatial variations in lice numbers on salmon farms in the Hardanger fjord 2004-06,JOURNAL OF FISH DISEASES
WOS:000287636000009,1,genetic,Temporal change in genetic integrity suggests loss of local adaptation in a wild Atlantic salmon (Salmo salar) population following introgression by farmed escapees,HEREDITY
WOS:000330802700004,1,habitat,Temporal changes in the taxonomic and functional diversity of fish communities in shallow Chinese lakes: the effects of river-lake connections and aquaculture,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS
WOS:000330802700004,1,water,Temporal changes in the taxonomic and functional diversity of fish communities in shallow Chinese lakes: the effects of river-lake connections and aquaculture,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS
WOS:000330802700004,1,enhancement,Temporal changes in the taxonomic and functional diversity of fish communities in shallow Chinese lakes: the effects of river-lake connections and aquaculture,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS
WOS:000231336800007,1,mpa,Temporal patterns of sea louse infestation on wild Pacific salmon in relation to the fallowing of Atlantic salmon farms,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT
WOS:000231336800007,1,disease,Temporal patterns of sea louse infestation on wild Pacific salmon in relation to the fallowing of Atlantic salmon farms,NORTH AMERICAN JOURNAL OF FISHERIES MANAGEMENT
WOS:000238652100013,1,disease,"Temporal stability of sea louse Lepeophtheirus salmonis Kroyer populations on Atlantic salmon Salmo salar L. of wild, farm and hybrid parentage",JOURNAL OF FISH BIOLOGY
WOS:000326766700103,1,water,Temporal trends of PCBs in feed and dietary influence in farmed rainbow trout (Oncorhynchus mykiss),FOOD CHEMISTRY
WOS:000326766700103,1,feed,Temporal trends of PCBs in feed and dietary influence in farmed rainbow trout (Oncorhynchus mykiss),FOOD CHEMISTRY
WOS:000394580200005,1,mpa,Temporal variability in predator presence around a fin fish farm in the Northwestern Mediterranean Sea,MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE
WOS:000394580200005,1,fad,Temporal variability in predator presence around a fin fish farm in the Northwestern Mediterranean Sea,MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE
WOS:000394580200005,1,feed,Temporal variability in predator presence around a fin fish farm in the Northwestern Mediterranean Sea,MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE
WOS:000394580200005,1,enhancement,Temporal variability in predator presence around a fin fish farm in the Northwestern Mediterranean Sea,MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE
WOS:000394580200005,1,market,Temporal variability in predator presence around a fin fish farm in the Northwestern Mediterranean Sea,MARINE ECOLOGY-AN EVOLUTIONARY PERSPECTIVE
WOS:000387131700014,1,disease,Temporal variability in sea lice population connectivity and implications for regional management protocols,AQUACULTURE ENVIRONMENT INTERACTIONS
WOS:000244862400025,1,fad,Temporal variability of wild fish assemblages associated with a sea-cage fish farm in the south-western Mediterranean Sea,ESTUARINE COASTAL AND SHELF SCIENCE
WOS:000394184400005,1,disease,"Temporal variation in sea trout Salmo trutta life history traits in the Erriff River, western Ireland",AQUACULTURE ENVIRONMENT INTERACTIONS
WOS:000294902100013,1,genetic,Territorial and agonistic interactions between farmed and wild cod (Gadus morhua),AQUACULTURE RESEARCH
WOS:000314076300030,1,exclusion,Territorial user rights for artisanal fisheries in Chile - intended and unintended outcomes,OCEAN & COASTAL MANAGEMENT
WOS:000314076300030,1,enhancement,Territorial user rights for artisanal fisheries in Chile - intended and unintended outcomes,OCEAN & COASTAL MANAGEMENT
WOS:000386496100009,1,water,TEST OF REFINED FORMULATED FEED FOR THE GROW-OUT CULTURE OF TROPICAL ABALONE HALIOTIS ASININA (LINNAEUS 1758) IN CONCRETE LAND-BASED TANKS,JOURNAL OF SHELLFISH RESEARCH
WOS:000386496100009,1,feed,TEST OF REFINED FORMULATED FEED FOR THE GROW-OUT CULTURE OF TROPICAL ABALONE HALIOTIS ASININA (LINNAEUS 1758) IN CONCRETE LAND-BASED TANKS,JOURNAL OF SHELLFISH RESEARCH
WOS:000351356700026,1,enhancement,"Testing and validating a modified CTAB DNA extraction method to enable molecular parentage analysis of fertilized eggs and larvae of an emerging South African aquaculture species, the dusky kob Argyrosomus japonicus",JOURNAL OF FISH BIOLOGY
WOS:000239691000006,1,feed,Testing the potential effects of shellfish farming on swimming activity and spatial distribution of sole (Solea solea) in a mesocosm,ICES JOURNAL OF MARINE SCIENCE
WOS:A1995RX74900020,1,water,TESTING THE TEMPORAL AND SPATIAL VALIDITY OF SITE-SPECIFIC MODELS DERIVED FROM AIRBORNE REMOTE-SENSING OF PHYTOPLANKTON,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES
WOS:000309701100004,1,disease,Tetracapsuloides bryosalmonae and PKD in juvenile wild salmonids in Denmark,DISEASES OF AQUATIC ORGANISMS
WOS:000275950700010,1,feed,Thai Aquaculture: Achieving Quality and Safety through Management and Sustainability,JOURNAL OF THE WORLD AQUACULTURE SOCIETY
WOS:000275950700010,1,enhancement,Thai Aquaculture: Achieving Quality and Safety through Management and Sustainability,JOURNAL OF THE WORLD AQUACULTURE SOCIETY
WOS:000355394300001,1,disease,The alternate role of direct and environmental transmission in fungal infectious disease in wildlife: threats for biodiversity conservation,SCIENTIFIC REPORTS
WOS:000355394300001,1,invasive,The alternate role of direct and environmental transmission in fungal infectious disease in wildlife: threats for biodiversity conservation,SCIENTIFIC REPORTS
WOS:000248470300002,1,disease,The application of risk analysis in aquatic animal health management,PREVENTIVE VETERINARY MEDICINE
WOS:000306277900007,1,invasive,"The Australian redclaw crayfish Cherax quadricarinatus (von Martens, 1868) (Crustacea: Decapoda: Parastactidae) in the Sea of Galilee, Israel",AQUATIC INVASIONS
WOS:000177827100009,1,invasive,The Baltic - a sea of invaders,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES
WOS:000372652900013,1,genetic,The behavioural repertoire of Arctic charr (Salvelinus alpinus (L.)) in captivity: a case study for testing ethogram completeness and reducing observer effects,ECOLOGY OF FRESHWATER FISH
WOS:000372652900013,1,enhancement,The behavioural repertoire of Arctic charr (Salvelinus alpinus (L.)) in captivity: a case study for testing ethogram completeness and reducing observer effects,ECOLOGY OF FRESHWATER FISH
WOS:000347822100001,1,invasive,The Bifurcation and Control of a Single-Species Fish Population Logistic Model with the Invasion of Alien Species,DISCRETE DYNAMICS IN NATURE AND SOCIETY
WOS:000249314400027,1,habitat,The bioeconomic feasibility of culturing triploid Crassostrea Ariakensis in North Carolina,JOURNAL OF SHELLFISH RESEARCH
WOS:000249314400027,1,water,The bioeconomic feasibility of culturing triploid Crassostrea Ariakensis in North Carolina,JOURNAL OF SHELLFISH RESEARCH
WOS:000249314400027,1,disease,The bioeconomic feasibility of culturing triploid Crassostrea Ariakensis in North Carolina,JOURNAL OF SHELLFISH RESEARCH
WOS:000249314400027,1,enhancement,The bioeconomic feasibility of culturing triploid Crassostrea Ariakensis in North Carolina,JOURNAL OF SHELLFISH RESEARCH
WOS:000304849100029,1,invasive,"The biological characteristics of Scorpis aequipinnis (Kyphosidae), including relevant comparisons with those of other species and particularly of a heavily exploited congener",FISHERIES RESEARCH
WOS:000315352100011,1,feed,The Carbon Footprint of Norwegian Seafood Products on the Global Seafood Market,JOURNAL OF INDUSTRIAL ECOLOGY
WOS:000315352100011,1,market,The Carbon Footprint of Norwegian Seafood Products on the Global Seafood Market,JOURNAL OF INDUSTRIAL ECOLOGY
WOS:000339534800021,1,market,The Chinese policy and governance context for global fisheries,OCEAN & COASTAL MANAGEMENT
WOS:000389609200002,1,water,The common carp Cyprinus carpio in Croatia (Danube and Adriatic basins): a historical review,AQUACULTURE INTERNATIONAL
WOS:000389609200002,1,genetic,The common carp Cyprinus carpio in Croatia (Danube and Adriatic basins): a historical review,AQUACULTURE INTERNATIONAL
WOS:000389609200002,1,enhancement,The common carp Cyprinus carpio in Croatia (Danube and Adriatic basins): a historical review,AQUACULTURE INTERNATIONAL
WOS:000407741600001,1,disease,The Complete Genome Sequence of the Fish Pathogen Tenacibaculum maritimum Provides Insights into Virulence Mechanisms,FRONTIERS IN MICROBIOLOGY
WOS:000407741600001,1,genetic,The Complete Genome Sequence of the Fish Pathogen Tenacibaculum maritimum Provides Insights into Virulence Mechanisms,FRONTIERS IN MICROBIOLOGY
WOS:000364854000015,1,feed,The complete larval development of Ibacus ciliatus from hatching to the nisto and juvenile stages using jellyfish as the sole diet,AQUACULTURE
WOS:000364854000015,1,enhancement,The complete larval development of Ibacus ciliatus from hatching to the nisto and juvenile stages using jellyfish as the sole diet,AQUACULTURE
WOS:A1992KD55800004,1,mpa,THE CONSERVATION AND ENVIRONMENTAL-MANAGEMENT OF FISHERIES IN INLAND AND COASTAL WATERS,NETHERLANDS JOURNAL OF ZOOLOGY
WOS:A1992KD55800004,1,water,THE CONSERVATION AND ENVIRONMENTAL-MANAGEMENT OF FISHERIES IN INLAND AND COASTAL WATERS,NETHERLANDS JOURNAL OF ZOOLOGY
WOS:A1992KD55800004,1,enhancement,THE CONSERVATION AND ENVIRONMENTAL-MANAGEMENT OF FISHERIES IN INLAND AND COASTAL WATERS,NETHERLANDS JOURNAL OF ZOOLOGY
WOS:000294180600007,1,habitat,The conservation status of Sabellaria alveolata (L.) (Polychaeta: Sabellariidae) reefs in the Bay of Mont-Saint-Michel,AQUATIC CONSERVATION-MARINE AND FRESHWATER ECOSYSTEMS
WOS:000257303000018,1,fad,The content of favorable and unfavorable polyunsaturated fatty acids found in commonly eaten fish,JOURNAL OF THE AMERICAN DIETETIC ASSOCIATION
WOS:000257303000018,1,disease,The content of favorable and unfavorable polyunsaturated fatty acids found in commonly eaten fish,JOURNAL OF THE AMERICAN DIETETIC ASSOCIATION
WOS:000071635600026,1,mpa,The contribution of Atlantic salmon (Salmo salar L.) enhancement to a sustainable resource,ICES JOURNAL OF MARINE SCIENCE
WOS:000071635600026,1,habitat,The contribution of Atlantic salmon (Salmo salar L.) enhancement to a sustainable resource,ICES JOURNAL OF MARINE SCIENCE
WOS:000071635600026,1,genetic,The contribution of Atlantic salmon (Salmo salar L.) enhancement to a sustainable resource,ICES JOURNAL OF MARINE SCIENCE
WOS:000071635600026,1,enhancement,The contribution of Atlantic salmon (Salmo salar L.) enhancement to a sustainable resource,ICES JOURNAL OF MARINE SCIENCE
WOS:000363224700018,1,disease,The control of sea lice in Atlantic salmon by selective breeding,JOURNAL OF THE ROYAL SOCIETY INTERFACE
WOS:000329071300032,1,water,The Cortez flounder Paralichthys aestuarius as a candidate species for aquaculture: First report on growth in captivity in response to varying dietary protein levels,AQUACULTURE
WOS:000329071300032,1,feed,The Cortez flounder Paralichthys aestuarius as a candidate species for aquaculture: First report on growth in captivity in response to varying dietary protein levels,AQUACULTURE
WOS:000403194900006,1,disease,The Cost of Lice: Quantifying the Impacts of Parasitic Sea Lice on Farmed Salmon,MARINE RESOURCE ECONOMICS
WOS:000227337200005,1,feed,"The costs of habitat utilization of wild, farmed, and domesticated juvenile Atlantic salmon (Salmo salar)",CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES
WOS:000227337200005,1,enhancement,"The costs of habitat utilization of wild, farmed, and domesticated juvenile Atlantic salmon (Salmo salar)",CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES
WOS:000339993900068,1,enhancement,The Crowded Sea: Incorporating Multiple Marine Activities in Conservation Plans Can Significantly Alter Spatial Priorities,PLOS ONE
WOS:000388648200019,1,exclusion,The Daudkandi model of community floodplain aquaculture in Bangladesh: a case for Ostrom's design principles,INTERNATIONAL JOURNAL OF THE COMMONS
